query_run_id,pair_id,variant,template_id,dataset_profile_id,intervention_role,mitigation_action,join_shape_id,distribution_key,join_uses_distribution_key,citus_repartition_observed_v2,remote_citus_map_merge_job_count_sum,eligibility_status,colocation_review_candidate,decision_scope,workload_wide_redistribution_safe
20260731T125937Z-pressure-raw-v1-remote__raw-small-ba--be3886498996--as_of_unix-1782864000__lookback_days-7__limit_k-100,pair-94dfdce2605a6daad866e65b,stressed,gac_fdw_multiregion_top_tenants_raw_finalize,raw-small-balanced-v1,positive_case,mitigate_remote_path_bundle,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T130007Z-pressure-raw-v1-remote__raw-small-ba--db38e280a6d9--_limit_k-10000__payload_repeat-8__payload_width-256,pair-ed4c38b74eb4925fbdb933fa,stressed,gac_fdw_multiregion_event_raw_wide_sample,raw-small-balanced-v1,positive_case,mitigate_remote_path_bundle,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T130042Z-pressure-raw-v1-remote__raw-small-ba--9f2bef09eda6--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-48004c85db8c01df709602ae,stressed,gac_fdw_multiregion_global_user_join,raw-small-balanced-v1,positive_case,mitigate_remote_path_bundle,,tenant_id,True,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260731T130116Z-pressure-raw-v1-remote__raw-small-ba--cbbd0b33165c--_limit_k-10000__payload_repeat-8__payload_width-256,pair-a4e9539f45b5fb1ae2ffa131,stressed,gac_fdw_multiregion_event_raw_wide_sample,raw-small-balanced-v1,positive_case,mitigate_remote_path_bundle,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053709Z-confirmatory-skew-v1-capability-b__B--d834b07f5893--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-ebbf62a05fd81ebec8d56d2b,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053729Z-confirmatory-skew-v1-capability-b__B--8d844821887c--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-2ddcacd56864f73a8a5abcd1,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053743Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-50b616a0a8ac9d69af4ee6d6,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053801Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-ada39379a574cda9f65b3e3a,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053819Z-confirmatory-skew-v1-capability-b__B--fb5c32dac075--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-82bbff233ef9a5b685a604fc,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053837Z-confirmatory-skew-v1-capability-b__B--4d0e817911bb--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d9bc1da1319f15870bef1721,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053850Z-confirmatory-skew-v1-capability-b__B--09d0d3ea7b19--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-ba5ddaf94180fe7fb8a03597,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053903Z-confirmatory-skew-v1-capability-b__B--de9d6fbaeaec--_of_unix-1782864000__lookback_days-1__min_value-950,pair-5e39070dd99c8f5950b6aba5,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053916Z-confirmatory-skew-v1-capability-b__B--4aa5d7cf007a--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-c7c2e208f89e623a3a17dc10,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053933Z-confirmatory-skew-v1-capability-b__B--81dd9f5d5c22--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-0d7d6a436d9feabb17eab628,mitigated,gac_fdw_multiregion_event_count_rollup,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T053950Z-confirmatory-skew-v1-capability-b__B--d834b07f5893--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-ebbf62a05fd81ebec8d56d2b,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054003Z-confirmatory-skew-v1-capability-b__B--8d844821887c--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-2ddcacd56864f73a8a5abcd1,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054017Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-50b616a0a8ac9d69af4ee6d6,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054032Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-ada39379a574cda9f65b3e3a,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054047Z-confirmatory-skew-v1-capability-b__B--fb5c32dac075--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-82bbff233ef9a5b685a604fc,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054103Z-confirmatory-skew-v1-capability-b__B--4d0e817911bb--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d9bc1da1319f15870bef1721,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054115Z-confirmatory-skew-v1-capability-b__B--09d0d3ea7b19--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-ba5ddaf94180fe7fb8a03597,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054127Z-confirmatory-skew-v1-capability-b__B--de9d6fbaeaec--_of_unix-1782864000__lookback_days-1__min_value-950,pair-5e39070dd99c8f5950b6aba5,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054140Z-confirmatory-skew-v1-capability-b__B--4aa5d7cf007a--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-c7c2e208f89e623a3a17dc10,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054155Z-confirmatory-skew-v1-capability-b__B--81dd9f5d5c22--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-0d7d6a436d9feabb17eab628,mitigated,gac_fdw_multiregion_event_count_rollup,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054209Z-confirmatory-skew-v1-capability-b__B--d834b07f5893--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-ebbf62a05fd81ebec8d56d2b,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054222Z-confirmatory-skew-v1-capability-b__B--8d844821887c--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-2ddcacd56864f73a8a5abcd1,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054235Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-50b616a0a8ac9d69af4ee6d6,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054250Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-ada39379a574cda9f65b3e3a,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054305Z-confirmatory-skew-v1-capability-b__B--fb5c32dac075--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-82bbff233ef9a5b685a604fc,mitigated,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054320Z-confirmatory-skew-v1-capability-b__B--4d0e817911bb--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d9bc1da1319f15870bef1721,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054332Z-confirmatory-skew-v1-capability-b__B--09d0d3ea7b19--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-ba5ddaf94180fe7fb8a03597,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054344Z-confirmatory-skew-v1-capability-b__B--de9d6fbaeaec--_of_unix-1782864000__lookback_days-1__min_value-950,pair-5e39070dd99c8f5950b6aba5,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054357Z-confirmatory-skew-v1-capability-b__B--4aa5d7cf007a--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-c7c2e208f89e623a3a17dc10,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054411Z-confirmatory-skew-v1-capability-b__B--81dd9f5d5c22--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-0d7d6a436d9feabb17eab628,mitigated,gac_fdw_multiregion_event_count_rollup,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054454Z-confirmatory-skew-v1-capability-c__C--c9290e45b90b--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-ebbf62a05fd81ebec8d56d2b,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054508Z-confirmatory-skew-v1-capability-c__C--3584fb2718db--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-2ddcacd56864f73a8a5abcd1,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054522Z-confirmatory-skew-v1-capability-c__C--dcc299acaa32--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-50b616a0a8ac9d69af4ee6d6,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054540Z-confirmatory-skew-v1-capability-c__C--59ad53ab0ed7--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-ada39379a574cda9f65b3e3a,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054558Z-confirmatory-skew-v1-capability-c__C--f3aa24970c59--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-82bbff233ef9a5b685a604fc,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054616Z-confirmatory-skew-v1-capability-c__C--a52e48b98240--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d9bc1da1319f15870bef1721,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054629Z-confirmatory-skew-v1-capability-c__C--5e183dc5005d--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-ba5ddaf94180fe7fb8a03597,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054641Z-confirmatory-skew-v1-capability-c__C--6377e8eb9f55--_of_unix-1782864000__lookback_days-1__min_value-950,pair-5e39070dd99c8f5950b6aba5,stressed,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054654Z-confirmatory-skew-v1-capability-c__C--ad4ed54321c3--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-c7c2e208f89e623a3a17dc10,stressed,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054711Z-confirmatory-skew-v1-capability-c__C--c979979ca147--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-0d7d6a436d9feabb17eab628,stressed,gac_fdw_multiregion_event_count_rollup,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054728Z-confirmatory-skew-v1-capability-c__C--c9290e45b90b--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-ebbf62a05fd81ebec8d56d2b,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054741Z-confirmatory-skew-v1-capability-c__C--3584fb2718db--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-2ddcacd56864f73a8a5abcd1,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054753Z-confirmatory-skew-v1-capability-c__C--dcc299acaa32--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-50b616a0a8ac9d69af4ee6d6,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054809Z-confirmatory-skew-v1-capability-c__C--59ad53ab0ed7--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-ada39379a574cda9f65b3e3a,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054823Z-confirmatory-skew-v1-capability-c__C--f3aa24970c59--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-82bbff233ef9a5b685a604fc,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054838Z-confirmatory-skew-v1-capability-c__C--a52e48b98240--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d9bc1da1319f15870bef1721,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054851Z-confirmatory-skew-v1-capability-c__C--5e183dc5005d--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-ba5ddaf94180fe7fb8a03597,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054903Z-confirmatory-skew-v1-capability-c__C--6377e8eb9f55--_of_unix-1782864000__lookback_days-1__min_value-950,pair-5e39070dd99c8f5950b6aba5,stressed,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054916Z-confirmatory-skew-v1-capability-c__C--ad4ed54321c3--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-c7c2e208f89e623a3a17dc10,stressed,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054930Z-confirmatory-skew-v1-capability-c__C--c979979ca147--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-0d7d6a436d9feabb17eab628,stressed,gac_fdw_multiregion_event_count_rollup,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054945Z-confirmatory-skew-v1-capability-c__C--c9290e45b90b--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-ebbf62a05fd81ebec8d56d2b,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T054957Z-confirmatory-skew-v1-capability-c__C--3584fb2718db--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-2ddcacd56864f73a8a5abcd1,stressed,gac_fdw_multiregion_hot_worker_probe,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055011Z-confirmatory-skew-v1-capability-c__C--dcc299acaa32--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-50b616a0a8ac9d69af4ee6d6,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055027Z-confirmatory-skew-v1-capability-c__C--59ad53ab0ed7--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-ada39379a574cda9f65b3e3a,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055042Z-confirmatory-skew-v1-capability-c__C--f3aa24970c59--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-82bbff233ef9a5b685a604fc,stressed,gac_fdw_multiregion_top_tenants,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055057Z-confirmatory-skew-v1-capability-c__C--a52e48b98240--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d9bc1da1319f15870bef1721,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055110Z-confirmatory-skew-v1-capability-c__C--5e183dc5005d--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-ba5ddaf94180fe7fb8a03597,stressed,gac_fdw_multiregion_tenant_point_rollup,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055123Z-confirmatory-skew-v1-capability-c__C--6377e8eb9f55--_of_unix-1782864000__lookback_days-1__min_value-950,pair-5e39070dd99c8f5950b6aba5,stressed,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055135Z-confirmatory-skew-v1-capability-c__C--ad4ed54321c3--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-c7c2e208f89e623a3a17dc10,stressed,gac_fdw_multiregion_event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T055150Z-confirmatory-skew-v1-capability-c__C--c979979ca147--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-0d7d6a436d9feabb17eab628,stressed,gac_fdw_multiregion_event_count_rollup,pilot-region-local-skew-asymmetric-medium-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T040945Z-confirmatory-skew-v1-capability-b__B--973269e8b925--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-7a69efac769839209bd1598d,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041005Z-confirmatory-skew-v1-capability-b__B--e5e9f85095fc--t_min-10001__us_hot_tenant_max-10010__cpu_terms-128,pair-6fb046d94aa340cf4889b0ea,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041019Z-confirmatory-skew-v1-capability-b__B--1cc194fd53c0--_as_of_unix-1782864000__lookback_days-7__limit_k-50,pair-8b4f5eabd6d83a6d4370ba77,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041037Z-confirmatory-skew-v1-capability-b__B--610ee7be42f3--s_of_unix-1782864000__lookback_days-30__limit_k-100,pair-e79fa1c1eab3537e9e1f973d,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041055Z-confirmatory-skew-v1-capability-b__B--fb5c32dac075--as_of_unix-1782864000__lookback_days-14__limit_k-75,pair-ec025ab7bcd318e1bc1fa014,mitigated,gac_fdw_multiregion_top_tenants,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041113Z-confirmatory-skew-v1-capability-b__B--4d0e817911bb--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,pair-d8499d518453d2a0e3374af5,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041125Z-confirmatory-skew-v1-capability-b__B--09d0d3ea7b19--tenant_id-100__us_tenant_id-10100__lookback_days-30,pair-dc1d936b604d4ee031fefcce,mitigated,gac_fdw_multiregion_tenant_point_rollup,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041138Z-confirmatory-skew-v1-capability-b__B--de9d6fbaeaec--_of_unix-1782864000__lookback_days-1__min_value-950,pair-39769307522ec4750a195d8a,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,negative_control,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041151Z-confirmatory-skew-v1-capability-b__B--4aa5d7cf007a--s_of_unix-1782864000__lookback_days-30__min_value-0,pair-8e3f860d37c26fbaff46485d,mitigated,gac_fdw_multiregion_event_filter_summary,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041208Z-confirmatory-skew-v1-capability-b__B--81dd9f5d5c22--unt_rollup__as_of_unix-1782864000__lookback_days-30,pair-8eca008769b7725215de711f,mitigated,gac_fdw_multiregion_event_count_rollup,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
20260801T041225Z-confirmatory-skew-v1-capability-b__B--973269e8b925--nt_min-10001__us_hot_tenant_max-10010__cpu_terms-32,pair-7a69efac769839209bd1598d,mitigated,gac_fdw_multiregion_hot_worker_probe,pilot-skew-heavy-v1,positive_case,disperse_hot_shards,,tenant_id,False,False,,no_repartition_evidence,False,query_level_review_candidate,False
