query_id,analytical_intent,panel,topology_id,dataset_profile_id,sql_variant,sql_path,sql_sha256,authoritative_source_path,parameter_json,unchanged_sql_actions
q05_event_deviation,događaji sa najvećim odstupanjem vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,baseline,queries/instances/final-panel-n3/q05_event_deviation__baseline.sql,de24c9054460ace8bc5eb96c1ba358bbacbd8a32b67e6aa20bf58c9cbd5b4eb3,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-30 00:00:00+00"", ""include_apac"": true, ""limit_k"": 50, ""query_shape"": ""event_deviation""}",increase_gac_work_mem;mitigate_remote_path_bundle
q05_event_deviation,događaji sa najvećim odstupanjem vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,regional-topk,queries/instances/final-panel-n3/q05_event_deviation__regional-topk.sql,06aa7e1eb1b225f7aff1be32394b1ba0b4d9eb30d832e133a69faa36b1d86eb8,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-30 00:00:00+00"", ""include_apac"": true, ""limit_k"": 50, ""query_shape"": ""event_deviation""}",
q06_tenant_sum,tenant grupe sa najvećim zbirom vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,baseline,queries/instances/final-panel-n3/q06_tenant_sum__baseline.sql,d820fe5b8d76db0a43890638b6ee8f90eb5a63550bc8883049ad75cf516ab6cf,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q06_tenant_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_sum__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-29 00:00:00+00"", ""include_apac"": true, ""limit_k"": 100, ""query_shape"": ""tenant_sum""}",increase_gac_work_mem;mitigate_remote_path_bundle
q06_tenant_sum,tenant grupe sa najvećim zbirom vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,regional-topk,queries/instances/final-panel-n3/q06_tenant_sum__regional-topk.sql,cf8c4edc59f40cb1e5b93a474f05c16ee1bb386d48006d5ddf4e776ee078d4fb,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q06_tenant_sum__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_sum__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-29 00:00:00+00"", ""include_apac"": true, ""limit_k"": 100, ""query_shape"": ""tenant_sum""}",
q07_tenant_count,tenant grupe sa najvećim brojem događaja,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,baseline,queries/instances/final-panel-n3/q07_tenant_count__baseline.sql,a9d7dbac8a71be90a8ab97745ac5221ea97baef1fff9bb6e1de935faa54af35a,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q07_tenant_count__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_count__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""include_apac"": true, ""limit_k"": 250, ""query_shape"": ""tenant_count""}",increase_gac_work_mem;mitigate_remote_path_bundle
q07_tenant_count,tenant grupe sa najvećim brojem događaja,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,regional-topk,queries/instances/final-panel-n3/q07_tenant_count__regional-topk.sql,76b55295904a1de2720cd0fed3279ba033f13130184ce497df254203cd519d26,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q07_tenant_count__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_count__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""include_apac"": true, ""limit_k"": 250, ""query_shape"": ""tenant_count""}",
q08_tenant_avg,tenant grupe sa najvećim prosjekom vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,baseline,queries/instances/final-panel-n3/q08_tenant_avg__baseline.sql,fa193ee23b0bceaffc482fd640bb0cd17bb8aa7179b69f96573ef603a5d028a0,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q08_tenant_avg__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_avg__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""include_apac"": true, ""limit_k"": 500, ""query_shape"": ""tenant_avg""}",increase_gac_work_mem;mitigate_remote_path_bundle
q08_tenant_avg,tenant grupe sa najvećim prosjekom vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-large-n3-v1,regional-topk,queries/instances/final-panel-n3/q08_tenant_avg__regional-topk.sql,e6e4f4d4647beba14e61bd5bdef943dcf7c2e2053c078938a6a204f59c68a398,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-large-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q08_tenant_avg__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_avg__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""include_apac"": true, ""limit_k"": 500, ""query_shape"": ""tenant_avg""}",
q09_tenant_max,tenant grupe sa najvećom pojedinačnom vrijednošću,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,baseline,queries/instances/final-panel-n3/q09_tenant_max__baseline.sql,033690ec991c66f1bc993d1662a83f08dea70e4bb2a6175fa7bc17dc5d55b372,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q09_tenant_max__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_max__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-30 00:00:00+00"", ""include_apac"": true, ""limit_k"": 50, ""query_shape"": ""tenant_max""}",increase_gac_work_mem;mitigate_remote_path_bundle
q09_tenant_max,tenant grupe sa najvećom pojedinačnom vrijednošću,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,regional-topk,queries/instances/final-panel-n3/q09_tenant_max__regional-topk.sql,a1625a0d7a476bb810a554d9d4bd802f031ee27bf3615fc059d09d6de09eb398,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q09_tenant_max__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_max__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-30 00:00:00+00"", ""include_apac"": true, ""limit_k"": 50, ""query_shape"": ""tenant_max""}",
q10_tenant_min,tenant grupe rangirane po najmanjoj vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,baseline,queries/instances/final-panel-n3/q10_tenant_min__baseline.sql,1f9b3d17a98af8dc6638ca9debbd0453881d7b4f5f0a43e242f3f5ace0a947ca,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q10_tenant_min__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_min__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-29 00:00:00+00"", ""include_apac"": true, ""limit_k"": 100, ""query_shape"": ""tenant_min""}",increase_gac_work_mem;mitigate_remote_path_bundle
q10_tenant_min,tenant grupe rangirane po najmanjoj vrijednosti,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,regional-topk,queries/instances/final-panel-n3/q10_tenant_min__regional-topk.sql,7790a6f7bdb283da6ed8de6bfc9f5749436a4b7287471cd5136958c7e765d5a3,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q10_tenant_min__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_min__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-29 00:00:00+00"", ""include_apac"": true, ""limit_k"": 100, ""query_shape"": ""tenant_min""}",
q11_tenant_high_count,broj visokovrijednih događaja po tenantu,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,baseline,queries/instances/final-panel-n3/q11_tenant_high_count__baseline.sql,92ebf36a8c360746c530a5d00b9abc68018eef7c0d75236fbe439da1468926a6,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q11_tenant_high_count__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_high_count__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""include_apac"": true, ""limit_k"": 250, ""query_shape"": ""tenant_high_count""}",increase_gac_work_mem;mitigate_remote_path_bundle
q11_tenant_high_count,broj visokovrijednih događaja po tenantu,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,regional-topk,queries/instances/final-panel-n3/q11_tenant_high_count__regional-topk.sql,53352f6239cfc65e018b98e32c3cb57284f093dd7c174f360c1e2f2b964b656d,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q11_tenant_high_count__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_high_count__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""include_apac"": true, ""limit_k"": 250, ""query_shape"": ""tenant_high_count""}",
q12_tenant_user_sum,zbir vrijednosti po tenant-user grupi,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,baseline,queries/instances/final-panel-n3/q12_tenant_user_sum__baseline.sql,f8a6b1f621d98fe55136840e388a6a3f73e1ae322d919a433e7988aaebe545e4,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q12_tenant_user_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_user_sum__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""include_apac"": true, ""limit_k"": 500, ""query_shape"": ""tenant_user_sum""}",increase_gac_work_mem;mitigate_remote_path_bundle
q12_tenant_user_sum,zbir vrijednosti po tenant-user grupi,final-panel-n3,eu_us_apac_gac,topology-isolation-medium-n3-v1,regional-topk,queries/instances/final-panel-n3/q12_tenant_user_sum__regional-topk.sql,acf8c83b32a4b5455cfa092822133be3c5a30e8e807278ccf29c5fc760bb7066,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-medium-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q12_tenant_user_sum__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_user_sum__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""include_apac"": true, ""limit_k"": 500, ""query_shape"": ""tenant_user_sum""}",
q13_tenant_user_count,broj događaja po tenant-user grupi,final-panel-n3,eu_us_apac_gac,topology-isolation-xlarge-n3-v1,baseline,queries/instances/final-panel-n3/q13_tenant_user_count__baseline.sql,008fe38a469dafe303cbbfcd4f231f27497e132dcd6e4de143ad3a03d237b53a,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-xlarge-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q13_tenant_user_count__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_user_count__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-30 00:00:00+00"", ""include_apac"": true, ""limit_k"": 50, ""query_shape"": ""tenant_user_count""}",increase_gac_work_mem;mitigate_remote_path_bundle
q13_tenant_user_count,broj događaja po tenant-user grupi,final-panel-n3,eu_us_apac_gac,topology-isolation-xlarge-n3-v1,regional-topk,queries/instances/final-panel-n3/q13_tenant_user_count__regional-topk.sql,16bbdbd29d351da1d5e5afa3a569f41645eda8743dd8ee52f45b2fa4afed5af4,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-xlarge-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q13_tenant_user_count__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_user_count__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-30 00:00:00+00"", ""include_apac"": true, ""limit_k"": 50, ""query_shape"": ""tenant_user_count""}",
q14_tenant_day_sum,dnevni zbir po tenantu,final-panel-n3,eu_us_apac_gac,topology-isolation-xlarge-n3-v1,baseline,queries/instances/final-panel-n3/q14_tenant_day_sum__baseline.sql,42cbe4bbbfd385c5715c7685d51fa7acffd2d3f5a9ffdc6074e97053c16607ee,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-xlarge-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q14_tenant_day_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_day_sum__cutoff_ts-2026-06-24-00-00-00-00__limit_k-100__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""include_apac"": true, ""limit_k"": 100, ""query_shape"": ""tenant_day_sum""}",increase_gac_work_mem;mitigate_remote_path_bundle
q14_tenant_day_sum,dnevni zbir po tenantu,final-panel-n3,eu_us_apac_gac,topology-isolation-xlarge-n3-v1,regional-topk,queries/instances/final-panel-n3/q14_tenant_day_sum__regional-topk.sql,f46aac3a86c1e7289c8506747b38efe36d65a55d4c9990d1122cd94309347b77,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-xlarge-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q14_tenant_day_sum__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_day_sum__cutoff_ts-2026-06-24-00-00-00-00__limit_k-100__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""include_apac"": true, ""limit_k"": 100, ""query_shape"": ""tenant_day_sum""}",
q15_tenant_day_count,dnevni broj događaja po tenantu,final-panel-n3,eu_us_apac_gac,topology-isolation-xlarge-n3-v1,baseline,queries/instances/final-panel-n3/q15_tenant_day_count__baseline.sql,58a585124cf0f5f03b1c16cbdff740c0e039fcf0707c078f84267afccc6dc371,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_baseline/groups/n3-topology-memory-v1-phase_b_baseline__topology-isolation-xlarge-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q15_tenant_day_count__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_day_count__cutoff_ts-2026-06-17-00-00-00-00__limit_k-250__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""include_apac"": true, ""limit_k"": 250, ""query_shape"": ""tenant_day_count""}",increase_gac_work_mem;mitigate_remote_path_bundle
q15_tenant_day_count,dnevni broj događaja po tenantu,final-panel-n3,eu_us_apac_gac,topology-isolation-xlarge-n3-v1,regional-topk,queries/instances/final-panel-n3/q15_tenant_day_count__regional-topk.sql,d5c5992b7a6b9289916ba371fccf023afb79a8dc6a499eecc22df318187995cf,artifacts/rendered-corpora/n3-topology-memory-v1/rendered/phase_b_actions/groups/n3-topology-memory-v1-phase_b_actions__topology-isolation-xlarge-n3-v1__runtime-bundle-multi-edge__analytics_clients/queries/q15_tenant_day_count__regional_topk_candidates__gac_fdw_dba_topk_regional__query_shape-tenant_day_count__cutoff_ts-2026-06-17-00-00-00-00__limit_k-250__include_apac-True.sql,"{""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""include_apac"": true, ""limit_k"": 250, ""query_shape"": ""tenant_day_count""}",
